Number of Records,Agency Name,City,Distinct Users Non Lupa,Outlier Payments As A Percent Of Medicare Payment Amount Non Lupa,Provider Id,State,Street Address,Total Episodes Non Lupa,Total Hha Charge Amount Non Lupa,Total Hha Medicare Payment Amount For Lupas,Total Hha Medicare Payment Amount Non Lupa,Total Hha Medicare Standard Payment Amount Non Lupa,Total Lupa Episodes,Zip Code
1,CHEROKEE NATION HOME HEALTH SERVICES,TAHLEQUAH,281,1,377173,OK,"1630 N CEDAR AVENUE, SUITE 3",704,1238455,14959,1434608,1690644,54,74464
1,MAYS HOUSECALL HOME HEALTH INC,ANTLERS,2667,1,377187,OK,801 SOUTHWEST C STREET,9542,23676709,113449,18190212,21570202,421,74523
1,MIDWEST CITY REG MED CTR HOME HEALTH SERVICES,MIDWEST CITY,430,1,377269,OK,2904 PARKLAWN DRIVE,851,4064400,21759,2123102,2362456,71,73110
1,JANE PHILLIPS REGIONAL HOME CARE,BARTLESVILLE,293,1,377272,OK,219 NW VIRGINIA AVENUE,403,1597474,17051,1030933,1210257,51,74003
1,GENTIVA HEALTH SERVICES-TULSA,TULSA,314,1,377442,OK,"7666 E 61ST STREET,  SUITE 340",579,2723533,21163,1852963,2180749,76,74133
1,OKLAHOMA HEALTHCARE SOLUTIONS I,KETCHUM,391,1,377468,OK,156 S 4475 ROAD,1308,2490349,37253,2442495,2875817,118,74349
1,"LIFELINE HOME HEALTH CARE, INC",CHICKASHA,812,1,377524,OK,1701 W IOWA,3097,7535084,37224,6870067,7733735,139,73018
1,ASPIRE HOME CARE I,TISHOMINGO,820,1,377568,OK,880 EAST MAIN,3047,7978131,40184,8745328,10336790,143,73460
1,PROFESSIONAL HOME HEALTH,SALLISAW,342,1,377588,OK,507 EAST REDWOOD,1246,3572175,13605,2477196,2977812,54,74955
1,HEALTHBACK OF ENID,ENID,698,1,377589,OK,"310 SOUTH 4TH, SUITE B",1779,4742498,32692,4270708,5020241,117,73701
1,OKLAHOMA HEALTHCARE SOLUTIONS VII,SMITHVILLE,387,1,377627,OK,69711 US HIGHWAY 259,1345,2760670,46457,2539675,3031941,152,74957
1,OKLAHOMA HEALTHCARE SOLUTIONS V I I I,MCALESTER,535,1,377629,OK,"315 E WYANDOTTE, STE B",1698,4282099,66125,3833025,4512475,215,74501
1,"RAINBOW HOME HEALTH, INC",WILBURTON,461,1,377630,OK,215 WEST MAIN,1934,4225300,19242,3893733,4574822,64,74578
1,OKLAHOMA HEALTHCARE SOLUTIONS X,OKLAHOMA CITY,143,1,377631,OK,"4300 HIGHLINE, STE F100",539,1065356,22213,1177916,1336380,67,73108
1,OKLAHOMA HEALTHCARE SOLUTIONS I X,HENRYETTA,196,1,377632,OK,121 SOUTH 5TH,537,1173291,44799,1115315,1291915,137,74437
1,"GIRLING HEALTH CARE, INC",OKLAHOMA CITY,299,1,377641,OK,2601 NW EXPRESSWAY STE 401E,628,1559513,36719,1559104,1733110,122,73112
1,"ACCENTRA HOME HEALTHCARE, INC",OKLAHOMA CITY,523,1,377651,OK,4350 WILL ROGERS PARKWAY,1015,3812010,22237,2592947,2937662,80,73108
1,HEALTHBACK HOME HEALTH OF O K C,EDMOND,280,1,377684,OK,16201 N MAY AVE,605,1728936,14144,1585955,1822792,51,73013
1,ROSS HEALTH CARE SERVICES OF SOUTHWEST OKLAHOMA,CHICKASHA,539,1,377690,OK,328 S 29TH,1272,3349127,23290,3404667,3869131,72,73018
1,"ONHL MEDICAL HOME HEALTH SERVICES, LLC",BROKEN ARROW,134,1,377700,OK,3104 S ELM PLACE,309,966310,12302,739542,869418,45,74012
1,"PETERS AGENCY HOME HEALTH SERVICES, L L C",SALLISAW,229,1,377703,OK,926 E CHEROKEE,742,1344750,14036,1393429,1682706,46,74955
1,KAISER PERMANENTE HOME HEALTH AGENCY,PORTLAND,35,1,387007,OR,"2701 NW VAUGHN STREET, SUITE 140",44,159617,23955,127844,113823,55,97210
1,TLC HOME HEALTH,HERMISTON,128,1,387090,OR,435 W 11TH STREET,163,548939,20932,400186,407781,56,97838
1,"SALEM HOME CARE, LLC",SALEM,468,1,387093,OR,"1255 LEE STREET SE, SUITE 110",708,2900668,42879,2289095,2152187,111,97302
1,"FIRST CALL HOME HEALTH AGENCY, LLC",SALEM,573,1,387147,OR,2608 CASCADIA INDUSTRIAL ST SE,821,3166447,52840,3055969,2854532,134,97302
1,ST LUKE'S HOME HEALTH,BETHLEHEM,2326,1,397002,PA,1510 VALLEY CTR PKWY STE 200,3105,16541935,143606,8145659,8749280,423,18017
1,VNA HOME HEALTH SERVICES,YORK,1666,1,397004,PA,540 SOUTH GEORGE STREET,2282,4985701,115335,6298004,6582902,332,17401
1,VNA OF GREATER PHILADELPHIA,PHILADELPHIA,2160,1,397005,PA,"FALLS CENTER, 3300 HENRY AVENUE, SUITE 500",3394,16511888,161666,10201249,9690710,450,19129
1,SUSQUEHANNA HOME CARE & HOSPICE SERVICES,WILLIAMSPORT,1386,1,397006,PA,1100 GRAMPIAN BLVD DIVINE HOSP,1926,5072414,129222,4655274,5320977,402,17701
1,NEIGHBORHOOD VNA,WEST CHESTER,1354,1,397009,PA,795 E MARSHALL ST SUITE 204,1899,5573548,123847,5946333,5621502,312,19380
1,"THE HOME CARE NETWORK, HOME HEALTHTH SYSTEM",RADNOR,5158,1,397012,PA,240 RADNOR CHESTER ROAD SUITE 100,6778,40357890,306038,21763210,20803988,768,19087
1,MERCY HOME HEALTH,SPRINGFIELD,5316,1,397015,PA,1001 BALTIMORE PIKE SUITE 310,8067,32925371,306064,26476110,25107946,829,19064
1,LEHIGH VALLEY HOME CARE,ALLENTOWN,2424,1,397023,PA,2166 SOUTH 12TH ST,3340,13886251,219754,8525389,9167390,615,18103
1,VNA HEALTH SYSTEM,SHAMOKIN,783,1,397053,PA,21 WEST INDEPENDENCE ST,1088,2861760,55355,2867226,3181710,169,17872
1,WEST PENN ALLEGHENY HOME CARE,PITTSBURGH,1296,1,397076,PA,"4 ALLEGHENY CENTER 6TH FLOOR, SUITE 603",1728,8115209,84399,4518712,5073237,258,15212
1,HOME NURSING AGENCY AND VISITING NURSE ASSOCIATION,ALTOONA,2854,1,397087,PA,350 LAKEMONT PARK BOULEVARD,4015,11571659,132166,11053112,12321630,414,16602
1,EXCELA HEALTH HOME CARE & HOSPICE,GREENSBURG,1255,1,397090,PA,134 INDUSTRIAL PARK ROAD,1803,4625353,121199,4532398,5101994,375,15601
1,CLEARFIELD HOSPITAL HOME HEALTH,CLEARFIELD,713,1,397091,PA,438 WEST FRONT STREET,1214,2972801,60793,2672968,2962582,196,16830
1,PUNXSUTAWNEY HOME HEALTH CARE,PUNXSUTAWNEY,277,1,397096,PA,1464 N MAIN STREET SUITE 15,428,1080488,26240,1018237,1128916,81,15767
1,BARNES KASSON CNTY HOSP HHS,SUSQUEHANNA,181,1,397119,PA,2872 TURNPIKE STREET,239,843365,24933,650919,740680,78,18847
1,PENN CARE AT HOME,BALA,2704,1,397125,PA,"150 MONUMENT ROAD, SUITE 300",3719,7139672,203977,10541226,9938169,526,19004
1,COVENANT HOME CARE,SHOEMAKERSVILLE,564,1,397129,PA,1223 POTTSVILLE PIKE,749,2100648,38578,1938279,2132752,109,19555
1,LUTHERAN HOME CARE & HOSPICE,CHAMBERSBURG,1619,1,397133,PA,2700 LUTHER DR,2209,6085444,148525,5984374,6556005,442,17201
1,FAYETTE HOME CARE,LEMONT FURNACE,421,1,397134,PA,110 YOUNGSTOWN ROAD,615,1756861,29048,1445292,1642925,108,15456
1,COMMONWEALTH HOME HEALTH AND HOSPICE OF NE PA,SCRANTON,570,1,397142,PA,746 JEFFERSON AVENUE,812,2402432,31343,1959776,2253333,106,18510
1,HOME CARE DEPT DEL CO MEM HOSP,DREXEL HILL,1644,1,397144,PA,5030 STATE ROAD SUITE 3001,2083,9428818,115519,5835307,5543553,292,19026
1,ABINGTON MEMORIAL HOSPITAL  HOME CARE,WILLOW GROVE,2596,1,397145,PA,2510 MARYLAND ROAD SUITE 250,3453,10906687,203779,10335708,9822189,508,19090
1,ALLIED SERVICES HOME HEALTH,CLARKS SUMMIT,1188,1,397167,PA,100 ABINGTON EXECUTIVE PARK,1539,3343372,59741,4032931,4675227,210,18411
1,INTERIM HEALTHCARE PITTSBURGH,PITTSBURGH,355,1,397183,PA,TOWNE CTR OFFICES 1789 SOUTH BRADDOCK AVE STE 220,561,1173868,25996,1368334,1544660,84,15218
1,JEANES HOME HEALTH,PHILADELPHIA,364,1,397231,PA,8101 CASTOR AVENUE,442,758446,34173,1133678,1071503,87,19152
1,"PROFESSIONAL HOME HEALTH SERVICES, THE HOME CARE D",PHILADELPHIA,720,1,397265,PA,"9501 ROOSEVELT BLVD, STE 300",925,2451053,81330,2352472,2223258,207,19114
1,PERSONAL TOUCH HC OF PA PITTS,PITTSBURGH,398,1,397562,PA,"160 NORTH CRAIG ST, THE OMEGA BLDG, SUITE 118-120",574,1586208,31434,1509357,1689543,110,15213
1,PATIENT CARE,WYOMISSING,377,1,397578,PA,"2201 RIDGEWOOD ROAD, SUITE 210",561,2177492,25654,1854602,2011161,83,19610
1,COMPREHENSIVE MEDICAL HOME CARE,PITTSTON TOWNSHIP,351,1,397626,PA,"400 ROUTE 315, SUITE D",525,884077,23140,1210900,1403924,85,18640
1,UPMC JEFFERSON REGIONAL HOME HEALTH,SEVEN FIELDS,4834,1,397636,PA,"300 NORTHPOINTE CIRCLE, SUITE 201",6618,18092787,445257,15862108,17941494,1362,16046
1,CONCORDIA VISITING NURSES,CABOT,1487,1,397717,PA,613 NORTH PIKE ROAD,2129,6679699,93518,5802117,6612293,294,16023
1,CELTIC HOME HEALTH,KINGSTON,1076,1,397726,PA,601 WYOMING AVE,1632,4726168,75693,4518270,5066150,256,18704
1,INTERIM HEALTHCARE OF ERIE,ERIE,480,1,397736,PA,2201 W GRANDVIEW BLVD,626,1305726,23424,1638204,1956316,76,16506
1,CELTIC HEALTHCARE INC,MARS,1090,1,397755,PA,150 SCHARBERRY LANE,1705,5504256,68457,4941676,5609578,217,16046
1,"TRADITIONAL HOME HEALTH AND HOSPICE, LLC",DUNMORE,933,1,397774,PA,113 WEST DRINKER STREET,1256,1855432,89483,2931948,3358872,284,18512
1,ERWINE HOME HEALTH AND HOSPICE,KINGSTON,700,1,398010,PA,270 PIERCE STREET SUITE 101,1341,2549911,47353,3289691,3842367,168,18704
1,RESTA HOME HEALTH LLC,NORTHERN CAMBRIA,476,1,398023,PA,3901 BIGLER AVENUE,1050,1951242,57524,2118118,2435394,226,15714
1,GALLAGHER HOME HEALTH SERVICES,CARNEGIE,742,1,398024,PA,1100 WASHINGTON ROAD SUITE206,1054,4366938,31784,3359113,3770581,117,15106
1,PREMIER HOME CARE,PHILADELPHIA,834,1,398040,PA,9880 BUSTLETON AVENUE SUITE 203,1280,4307253,36259,4792901,4523175,91,19115
1,"SOUTHEASTERN HOME CARE SERVICES OF PA, LLC",ELIZABETHTOWN,369,1,398062,PA,"282 MAYTOWN ROAD, SUITE 200",502,1927763,16293,1607208,1721352,50,17022
1,ANGEL'S TOUCH HOME CARE,WEST PITTSTON,487,1,398067,PA,341 WYOMING AVENUE SUITE 2,693,1672467,22852,1691983,1960166,85,18643
1,SAINT LUKES HCP,PONCE,227,1,407002,PR,P O BOX 7064,363,953924,12524,631064,1132482,66,00731
1,SAINT LUKE'S EPISCOPAL HOME CARE PROGRAM,BAYAMON,130,1,407308,PR,CARRETERA 167 KM 19  5,200,410669,9342,338167,594574,49,00958
1,ST LUKES HCP,MAYAGUEZ,158,1,407320,PR,198 MENDEZ VIGO,263,637775,10056,410455,734456,59,00680
1,"VNS OF NEWPORT & BRISTOL COUNTIES, INC",PORTSMOUTH,1365,1,417000,RI,1184 EAST MAIN ROAD,2082,5965900,57456,6584667,6324137,148,02871
1,VNS HOME HEALTH SERVICES,NARRAGANSETT,1354,1,417023,RI,14 WOODRUFF AVE. SUITE # 7,2123,5344739,111454,6649161,6340409,278,02882
1,MEMORIAL HOSPITAL HOME CARE,PAWTUCKET,901,1,417025,RI,555 PROSPECT STREET,1326,4664798,58723,3845238,3655700,150,02860
1,"CATHLEEN NAUGHTON, INC.",PROVIDENCE,173,1,417038,RI,249 WICKENDEN ST.,243,496403,27261,684577,655359,71,02903
1,CONCORD HOME HEALTH SERVICES,CRANSTON,678,1,417049,RI,30 ROLFE SQUARE,1042,2256654,48886,3414444,3261005,127,02910
1,INFUSION RESOURCE LLC,RIVERSIDE,339,1,417064,RI,2 HEMINGWAY DRVIE,516,1511893,29400,1475126,1405597,84,02915
1,SPARTANBURG REG MED CTR HOME CARE,SPARTANBURG,1020,1,427024,SC,120 HEYWOOD AVE,1300,3040834,56540,3408636,3686258,176,29302
1,HOME HEALTH AGENCY,GREENVILLE,847,1,427029,SC,876 WEST FARIS ROAD,1105,2178906,73049,3196151,3284995,208,29605
1,VNA OF GREATER BAMBERG,BAMBERG,257,1,427030,SC,923 MIDWAY ST PO BOX 1048,444,1398351,15962,1239910,1389158,50,29003
1,NHC HOMECARE GREENWOOD,GREENWOOD,287,1,427075,SC,"615 S MAIN STREET, PO BOX 3088",656,1846046,21219,1643207,1849066,74,29646
1,TENNOVA HOME HEALTH,KNOXVILLE,750,1,447150,TN,7203 CHAPMAN HIGHWAY,1124,2402809,45799,2763658,3413195,164,37920
1,AMEDISYS HOME HEALTH OF TENNESSEE,TAZEWELL,897,1,447188,TN,1006 OLD KNOXVILLE ROAD,2613,8257391,44271,7173588,8713389,172,37879
1,UNIVERSITY OF TN MEDICAL CENTER HOME CARE SERVICES,KNOXVILLE,1322,1,447230,TN,"2270 SUTHERLAND AVENUE, SUITE 101",2407,8748613,63697,6361077,7839270,228,37919
1,MEDICAL CENTER HOMECARE,JOHNSON CITY,262,1,447240,TN,101 MED TECH PARKWAY SUITE 100,391,1083790,33629,856025,1084938,107,37604
1,FAMILY HOME CARE CLEVELAND,CLEVELAND,253,1,447269,TN,175 24TH ST,527,1358339,14987,1239107,1520054,55,37311
1,AMEDISYS HOME HEALTH,MEMPHIS,982,1,447277,TN,"6005 PARK AVENUE, SUITE 200-B",1624,5160645,53307,4989262,5414594,173,38119
1,AMEDISYS HOME HEALTH CARE,KNOXVILLE,2600,1,447312,TN,1420 DUTCH VALLEY ROAD SUITE A,5177,17928376,131163,14631492,18106487,497,37918
1,BLOUNT MEMORIAL HOME HEALTH,MARYVILLE,483,1,447469,TN,1095 EAST LAMAR ALEXANDER PKWY,672,1895197,25549,1738245,2149638,86,37804
1,HIGHPOINT HOMECARE,GALLATIN,268,1,447487,TN,575 EAST BLEDSOE STREET SUITE 2,378,1011927,18065,1023893,1111331,62,37066
1,HOME CARE SOLUTIONS NASHVILLE,NASHVILLE,1227,1,447513,TN,"2525 PERIMETER PLACE, SUITE 117",3244,12419201,70472,8981888,10124824,242,37214
1,STANDARDS HOME HEALTH,CAMERON,741,1,453122,TX,115 N CENTRAL,2597,11092150,32118,6499201,7377800,113,76520
1,RED RIVER HOMECARE LLC,RENO,228,1,453151,TX,6345 LAMAR ROAD,643,1951645,32780,1624088,1845980,117,75462
1,HOME CARE PROVIDERS OF TEXAS,DALLAS,1158,1,453157,TX,5339 ALPHA ROAD SUITE 200,1974,6195691,59199,6462938,6653652,181,75240
1,WICHITA HOME HEALTH SERVICE INC,WICHITA FALLS,341,1,457047,TX,4245 KEMP BLVD SUITE 420,1273,3097039,16891,2816992,3043630,53,76308
1,GIRLING HOME HEALTH TEXAS BY HARDEN HEALTHCARE,CORPUS CHRISTI,670,1,457126,TX,210 S CARANCAHUA STE 303,1470,3725193,38764,3809295,4250147,129,78401
1,INTERIM HEALTHCARE OF AUSTIN,AUSTIN,539,1,457174,TX,505 EAST HUNTLAND DR STE 170,832,1759698,18828,2212956,2322487,51,78752
1,GIRLING HOME HEALTH TEXAS BY HARDEN HEALTHCARE,BELLAIRE,1130,1,457222,TX,6700 WEST LOOP SOUTH SUITE 200,2502,6312541,110958,6956330,7301287,357,77401
1,HOME NURSING AND THERAPY SERVICES,SAN ANTONIO,364,1,457251,TX,921 MATAGORDA STREET,605,1800312,17300,1658747,1817134,64,78210
1,PROVIDENCE HOME CARE,WACO,688,1,457377,TX,528 MEADOWLAKE CENTER,1023,3321467,28318,2625640,3009217,86,76712
1,JORDAN HEALTH SERVICES,MOUNT VERNON,1429,1,457507,TX,412 SOUTH HIGHWAY 37,4298,8863464,89942,9456031,10879701,309,75457
1,AMEDISYS HOME HEALTH OF HOUSTON,BELLAIRE,603,1,457537,TX,6700 WEST LOOP SOUTH SUITE 450,999,3830468,38060,3362558,3406382,107,77401
1,SCOTT AND WHITE HOME CARE AGENCY,TEMPLE,1215,1,457555,TX,5701 AIRPORT ROAD POD M,1713,5252312,49870,4777211,5099333,153,76503
1,HILL COUNTRY HOME HEALTH,ROUND ROCK,1533,1,457661,TX,1 CHISOLM TRAIL SUITE 250,3712,9876655,109350,10893360,11698864,343,78681
1,CHRISTUS VNA HOMECARE SAN ANTONIO,SAN ANTONIO,419,1,457777,TX,4241 WOODCOCK DRIVE SUITE #A 100,575,2088612,45321,1431845,1604735,145,78228
1,KINSMAN HOME HEALTH CARE INC,GILMER,280,1,457834,TX,102 BUFFALO,742,1180314,13914,1833428,2091953,44,75644
1,REACHOUT HOME CARE,RICHARDSON,413,1,457870,TX,100 NORTH CENTRAL EXPRESSWAY SUITE 300,726,2504392,17571,2372701,2408327,57,75080
1,TRADITIONS HEALTH CARE,COLLEGE STATION,503,1,457877,TX,1862 ROCK PRAIRIE RD SUITE 202,1125,2947151,16864,3001399,3200698,54,77845
1,JORDAN HEALTH SERVICES,CONROE,269,1,457882,TX,2040 N LOOP 336 WEST SUITE 302,574,1580152,19599,1525510,1651052,61,77304
1,ABIDING HOME HEALTH OF CEDAR PARK,CEDAR PARK,304,1,457986,TX,715 DISCOVERY BLVD #511,525,1481869,19863,1563255,1613836,58,78613
1,GOOD SHEPHERD HOMECARE - MARSHALL,MARSHALL,269,1,458244,TX,401 SOUTH BOLIVAR STREET,799,3014363,14167,2315228,2677866,49,75670
1,CHOICE HOMECARE,TYLER,358,1,458261,TX,6013 S BROADWAY,707,2053211,15349,2276095,2612337,59,75703
1,JORDAN HEALTH SERVICES,PALESTINE,666,1,458346,TX,2039 CROCKETT RD,1627,3635782,27673,3564183,4133661,97,75801
1,I P H HOME HEALTH CARE INC,ANGLETON,387,1,458399,TX,135 EAST HOSPITAL DRIVE,1200,4390219,20650,3175927,3214145,68,77515
1,CROWN HEALTH SERVICES,PALESTINE,720,1,458433,TX,2000 S ROYALL,2354,4367848,31387,5419870,6258774,114,75801
1,PINE TREE HOME HEALTH CARE INC,LONGVIEW,511,1,458452,TX,1125 JUDSON ROAD SUITE 193,1414,4635313,16181,3617721,4118303,58,75601
1,NURSES ON WHEELS INC,CORPUS CHRISTI,301,1,459200,TX,1101 3RD STREET,1025,1693979,18591,2274799,2568617,62,78404
1,TENDER HEART HOME HEALTH LLC,ARLINGTON,290,1,459213,TX,3210 W PARK ROW DRIVE,434,1396349,19719,1262735,1303509,64,76013
1,DEL CIELO HOME CARE SERVICES,ALICE,1202,1,459319,TX,301 E 1ST STREET SUITE A & D,4173,8404880,62369,9351183,10648944,207,78332
1,AMED HOME HEALTH,SAN ANTONIO,314,1,459393,TX,4903 GOLDEN QUAIL STE 110,574,1296657,23081,1391073,1529611,77,78240
1,APPLEGATE HOMECARE,OGDEN,708,1,467025,UT,1492 E RIDGELINE DRIVE,971,3519989,31900,3237098,3571970,98,84405
1,"CAREGIVER SUPPORT NETWORK, INC",MURRAY,394,1,467206,UT,"310 EAST 4500 SOUTH, SUITE 200",875,2882584,13970,3225396,3548658,47,84107
1,VISITING NURSE ASSOCIATION,COLCHESTER,1432,1,477000,VT,1110 PRIM ROAD,1989,4235656,135771,5649603,5680225,354,05446
1,VNA OF VT & NH,BELLOWS FALLS,2052,1,477002,VT,1 HOSPITAL COURT,3093,8904760,185289,9435951,9319421,496,05101
1,CENTRAL VERMONT HOME HEALTH & HOSPICE,BARRE,1053,1,477003,VT,600 GRANGER ROAD,1691,4401180,97895,4921144,4920489,288,05641
1,CALEDONIA HOME HEALTH CARE,SAINT JOHNSBURY,518,1,477010,VT,161 SHERMAN DRIVE,748,2107641,34301,1999772,2002147,97,05819
1,LAMOILLE HOME HEALTH & HOSPICE,MORRISVILLE,324,1,477015,VT,54 FARR AVENUE,627,1650144,24159,1728290,1715374,69,05661
1,ORLEANS ESSEX VNA & HOSPICE,NEWPORT,448,1,477018,VT,46 LAKEMONT ROAD,723,1752792,31571,1922340,1923924,87,05855
1,BAYADA HOME HEALTH CARE,SO BURLINGTON,712,1,477019,VT,"110 KIMBALL AVENUE, SUITE 250",1023,3128955,39961,3209986,3225069,103,05403
1,RIVERSIDE TAPPAHANNOCK HOME HEALTH,TAPPAHANNOCK,453,1,497025,VA,659 HOSPITAL ROAD BLDG A SUITE 103,611,1533639,29589,1461688,1726093,91,22560
1,SOUTHSIDE REGIONAL HOME HEALTH,PETERSBURG,350,1,497072,VA,10501 SOUTH CRATER ROAD,575,1621000,29458,1447008,1492202,86,23805
1,SENTARA HOME CARE SERVICES,HARRISONBURG,817,1,497256,VA,2000 BERRY ROAD,1134,2700778,54496,2926150,3227371,162,22801
1,CARILION HOME CARE SERVICES,RADFORD,606,1,497260,VA,701 RANDOLPH STREET SUITE 110,892,2360385,31266,2392891,2783674,108,24141
1,INTERIM HEALTHCARE,VIRGINIA BEACH,312,1,497264,VA,516 S INDEPENDENCE BLVD  SUITE 106,408,761542,23247,1032045,1113882,71,23452
1,CHESAPEAKE REGIONAL HOME CARE SERVICES,CHESAPEAKE,627,1,497279,VA,667 KINGSBOROUGH SQUARE SUITE 201,820,2162279,48609,2228435,2391681,149,23320
1,CARILION CLINIC HOME CARE,LEXINGTON,295,1,497280,VA,100 SPOTSWOOD DRIVE,461,1188349,19406,1084910,1292606,65,24450
1,SENTARA HOME CARE SERVICES,NEWPORT NEWS,1407,1,497294,VA,200 ENTERPRISE DRIVE,1762,4607903,86354,4981221,5345259,242,23603
1,INTREPID USA HEALTHCARE SERVICES,RADFORD,434,1,497407,VA,520 WEST MAIN STREET,769,2537160,17083,2033265,2330932,55,24141
1,INDEPENDENT HOME HEALTH CARE,COEBURN,249,1,497413,VA,454 FRONT STREET WEST,870,2373155,33285,1920196,2289840,125,24230
1,CONTINUING CARE HOME HEALTH SERVICES,HARRISONBURG,144,1,497421,VA,579 EAST MARKET STREET,172,536352,15144,463637,530573,47,22801
1,"BRISTOL HOME HEALTH SERVICES, INC",BRISTOL,119,1,497439,VA,29 LANCASTER STREET,351,668392,24580,749606,943625,97,24201
1,RIVERSIDE HOME HEALTH,NEWPORT NEWS,2133,1,497467,VA,856 J CLYDE MORRIS BLVD  SUITE C,2840,7132035,177391,7348980,7945373,498,23601
1,AT HOME CARE,RICHMOND,2786,1,497493,VA,4110 FITZHUGH AVENEUE,3308,9320157,86431,10867542,11313692,216,23221
1,HOME CARE OF MEMORIAL HOSPITAL,MARTINSVILLE,553,1,497497,VA,320 HOSPITAL DRIVE,841,3202725,52592,2033666,2414116,188,24115
1,AMEDISYS HOME HEALTH CARE,NORFOLK,408,1,497498,VA,"6353 CENTER DRIVE, BLDG 8, SUITE 205",662,2405915,27028,2153064,2312672,90,23502
1,"PREFERRED HOME HEALTH SERVICES, INC",RICHLANDS,352,1,497560,VA,2011 SECOND  STREET,578,2209558,29493,1412222,1664903,108,24641
1,ENCOMPASS HOME HEALTH OF VIRGINIA,RICHMOND,1429,1,497564,VA,1020 OLD BON AIR ROAD,2026,7755904,64789,6581253,6869313,189,23235
1,SENTARA HOME CARE SERVICES,LOW MOOR,313,1,497565,VA,103 OLD CHURCH STREET,436,1123679,14381,1043995,1201512,46,24457
1,LIGHTHOUSE HEALTHCARE INC,SPRINGFIELD,1060,1,497570,VA,5427-A BACKLICK ROAD,1780,6613717,74234,6153197,5888966,215,22151
1,SEVEN HILLS HOME HEALTH INC,LYNCHBURG,354,1,497582,VA,"2250 MURRELL RD, BLDG B, UNIT 2",471,1079521,26549,1130744,1269369,81,24501
1,DICKENSON COUNTY HOME HEALTH INC,CLINTWOOD,257,1,497601,VA,230 CHASE ST,875,1642798,61016,1787632,2124585,221,24228
1,AMEDISYS HOME HEALTH,POUNDING MILL,201,1,497667,VA,12852 GOVERNOR GC PEERY HIGHWAY SUITE B,326,989494,13903,883533,1046736,56,24637
1,MEMORIAL HOME CARE SERVICES,YAKIMA,450,1,507028,WA,1019 S 40TH AVENUE,579,2505665,44681,1840037,1833457,131,98908
1,ADVENTIST HEALTH HOME CARE SERVICES,WALLA WALLA,225,1,507060,WA,830 SOUTH SECOND AVENUE,300,1079873,19947,973604,953598,54,99362
1,PUGET SOUND HOME HEALTH,TACOMA,691,1,507101,WA,"3906 SOUTH 74TH STREET, STE 101",966,2511980,69368,3108009,2760049,172,98409
1,MOUNTAINVIEW HOME HEALTH,YAKIMA,585,1,507115,WA,409 N SECOND ST,783,3512936,36229,2827673,2832460,104,98901
1,"PANHANDLE HOME HEALTH, INC.",MARTINSBURG,652,1,517035,WV,208 OLD MILL ROAD,886,3441288,32377,3010141,3162194,87,25401
1,PRESTON MEMORIAL HOMECARE,KINGWOOD,360,1,517037,WV,410 E MAIN STREET,758,2485570,19435,1954937,2293520,65,26537
1,UNITED HOME HEALTH,BRIDGEPORT,576,1,517053,WV,327 MEDICAL PARK DRIVE,831,1836835,37188,1942888,2373029,128,26330
1,CABELL HUNTINGTON HOSPITAL HOME HEALTH,HUNTINGTON,314,1,517059,WV,1340 HAL GREER BOULEVARD,424,1519346,14634,1337517,1523780,45,25701
1,THOMAS MEMORIAL HOSPITAL HOME HEALTH SERVICES,SOUTH CHARLESTON,284,1,517072,WV,4605 MACCORKLE AVE SW,439,1002361,28736,902839,1067299,98,25309
1,WEIRTON MEDICAL CENTER HOME HEALTH,WEIRTON,356,1,517118,WV,601 S COLLIERS WAY,453,1031489,24437,1130082,1388759,83,26062
1,GENTIVA HEALTH SERVICES,HUNTINGTON,498,1,517126,WV,5187 US ROUTE 60 E,953,3066620,22437,3310950,3741087,84,25705
1,AURORA VISITING NURSE ASSOCIATION OF WI,MILWAUKEE,4320,1,527001,WI,11333 W NATIONAL AVE,6158,15178940,468015,16871759,17032093,1321,53227
1,MERCY ASSISTED CARE,JANESVILLE,447,1,527018,WI,901 MINERAL POINT AVE,587,1991303,36724,1563220,1639449,103,53548
1,AT-HOME HEALTHCARE,BELOIT,389,1,527075,WI,1904 EAST HUEBBE PARKWAY,580,3400272,32492,1448695,1506861,93,53511
1,BELLIN HOME HEALTH AGENCY,GREEN BAY,278,1,527089,WI,1920 LIBAL STREET,351,906431,28207,943005,967642,73,54301
1,HOLY FAMILY MEMORIAL HOME CARE,MANITOWOC,284,1,527154,WI,"2300 WESTERN AVENUE,  P O BOX 1450",369,1252204,19113,1093484,1146616,55,54221
1,DIVINE SAVIOR HOME CARE,PORTAGE,189,1,527263,WI,2805 HUNTERS TRAIL,272,1089895,17482,803194,758626,44,53901
1,ALLAY HOME & HOSPICE,BROOKFIELD,503,1,527299,WI,13255 W BLUEMOUND RD  #100,601,1765463,31173,1699061,1713396,81,53005
1,AURORA VISITING NURSE ASSOCIATION OF WI,GREEN BAY,858,1,527302,WI,931 DISCOVERY RD,1166,2546255,89389,2819861,2947442,254,54311
1,FALLBROOK HOME HEALTH AND HOSPICE,FALLBROOK,274,1,557001,CA,"521 E ELDER STREET, SUITE 208",448,1349420,19686,1415131,1248266,47,92028
1,AMEDISYS HOME HEALTH CARE,RIVERSIDE,441,1,557029,CA,"1770 IOWA AVENUE, SUITE 110",627,3048843,38961,2131333,1936266,95,92507
